Gene,Correlation
gene_55,0.5448227408754404
gene_17018,0.5447434979289238
gene_19657,0.5444321393555384
gene_8827,0.5444188320382445
gene_4673,0.543997604366887
gene_18799,0.5434980152497269
gene_9778,0.5431421498558339
gene_8868,0.5429750677894173
gene_6875,0.5426390834989394
gene_4041,0.5425953896872366
gene_3924,0.5424213916891824
gene_365,0.5422612089273866
gene_12866,0.5421104492623475
gene_295,0.5418827493852394
gene_19166,0.5414845802441566
gene_4956,0.5414497611620034
gene_14322,0.5412691849997946
gene_9040,0.5410178565730377
gene_16305,0.5408897439061395
gene_18810,0.5407855349991176
gene_16351,0.540741108052948
gene_10208,0.5402892093568692
gene_12211,0.540179543463783
gene_18558,0.5401355508007526
gene_5583,0.5400983398473418
gene_3779,0.5399135947049829
gene_5943,0.5398100119060554
gene_16126,0.5395979296319782
gene_18219,0.5395687431828873
gene_13766,0.5394013376130726
gene_20439,0.5390760617960167
gene_16319,0.5387589374029789
gene_4063,0.5387509750768285
gene_9202,0.5385458632664878
gene_13907,0.5383904160912504
gene_613,0.5378008316469385
gene_11940,0.5373093510805005
gene_10714,0.5370809763756876
gene_2321,0.5370527586813826
gene_14062,0.5366701408650039
gene_2598,0.5364465603185596
gene_16486,0.536106026731368
gene_8566,0.5360543526909184
gene_11412,0.5360243572197148
gene_9079,0.5359118398212858
gene_704,0.535840209032434
gene_6206,0.5357158682771279
gene_4404,0.5356157382249008
gene_17457,0.5354841044840689
gene_18118,0.5354646086349574
gene_3785,0.5352330312447706
gene_5119,0.5352306506447867
gene_5558,0.5351425112385242
gene_750,0.5349207887861485
gene_3976,0.5348771771401816
gene_12218,0.534871388006934
gene_4581,0.5347091256042946
gene_17316,0.5346513535201753
gene_3214,0.5346315718265549
gene_5723,0.5342000318004735
gene_14531,0.5341960063319382
gene_9936,0.5340934161108437
gene_4426,0.5338543343923878
gene_4942,0.5338054125214607
gene_13239,0.5337677911341884
gene_9048,0.5336980228901994
gene_15438,0.533645407097866
gene_13619,0.5334419552845154
gene_10816,0.5333798616651332
gene_16318,0.5333681255468161
gene_20179,0.5333214847611918
gene_9419,0.533126445007473
gene_15709,0.5331194236491849
gene_15112,0.5329807858335178
gene_6583,0.5326575250050523
gene_18734,0.5323596966157078
gene_3776,0.5323329725501975
gene_309,0.532061090766003
gene_2145,0.5319550844264233
gene_45,0.5318300238646191
gene_11998,0.5317663097802761
gene_10707,0.5313926801551009
gene_15947,0.5313838529390087
gene_11576,0.5312952818180362
gene_4354,0.5311661273301255
gene_5640,0.5311385070233449
gene_15667,0.5310247943807402
gene_9055,0.5308689914840609
gene_6964,0.5308089489555536
gene_19486,0.5307087873584533
gene_12323,0.5305436155868172
gene_5719,0.530520389217115
gene_10341,0.5304891821785331
gene_16307,0.5304284112289289
gene_16329,0.5304047319607835
gene_1192,0.5294881843676957
gene_19453,0.5292460308082109
gene_15873,0.5290729710264992
gene_20075,0.5289505621661464
gene_15269,0.5289207117376826
gene_1109,0.5288314757696252
gene_2542,0.5287300252312973
gene_18324,0.5286287012470747
gene_7141,0.5286279988402739
gene_4707,0.528526900435867
gene_1589,0.5284559388711478
gene_12986,0.5283827872263618
gene_15066,0.5282394553544635
gene_10721,0.5280683921918036
gene_8101,0.5280043101161382
gene_7021,0.5276930805478867
gene_5803,0.5272752532516294
gene_4143,0.5271540328572604
gene_747,0.5267724459808943
gene_20318,0.526726303222182
gene_10335,0.5267218087388025
gene_11063,0.5267058050826038
gene_374,0.5264474237947743
gene_15417,0.5260460731485745
gene_20470,0.5257770941706104
gene_3630,0.5254741123467899
gene_3934,0.5251159842755195
gene_15437,0.5249238714029562
gene_10350,0.5247448131910978
gene_8819,0.524173657831277
gene_18127,0.5240949198184197
gene_13903,0.5240815464813099
gene_10174,0.5239450391351509
gene_10558,0.5238626406778828
gene_13092,0.5238253593129729
gene_14309,0.5234783180515253
gene_4180,0.5234039901016748
gene_4156,0.5232930080343144
gene_3228,0.5227555130895087
gene_9432,0.5224748035516756
gene_452,0.5222695521625573
gene_14634,0.5222189023024412
gene_7051,0.5222158641426373
gene_2013,0.5220971990201942
gene_13621,0.5219818923349238
gene_2812,0.5219102401876224
gene_2179,0.5218870904708218
gene_15305,0.5215813530765049
gene_6304,0.5210618294954702
gene_16234,0.5209201762382181
gene_8431,0.5208934984897547
gene_7363,0.5208141273184428
gene_19210,0.5206003960949901
gene_9054,0.5205058003745167
gene_15928,0.5201884650745543
gene_4456,0.5197769395397742
gene_3346,0.5197612367570018
gene_20227,0.5196444164483568
gene_18789,0.5194534797011428
gene_16432,0.5193045349988678
gene_16947,0.5190884773521369
gene_17531,0.518893105165706
gene_2694,0.5188262591194227
gene_3782,0.5187539390318746
gene_8594,0.5184262852065321
gene_11293,0.5183968745109616
gene_8460,0.518256212678733
gene_7066,0.5180950636934738
gene_2605,0.5180664790327386
gene_5544,0.5178685380721183
gene_10675,0.5175691284401455
gene_3161,0.5173540775552926
gene_19145,0.5173327915615771
gene_9601,0.516800457560357
gene_15795,0.5167689801915514
gene_17522,0.516671068966982
gene_18575,0.5165900481543136
gene_19620,0.5165848988595562
gene_1132,0.5161418656705182
gene_8537,0.5160964756992518
gene_6999,0.5159021393362456
gene_12208,0.5157992865532742
gene_13306,0.5157964907890118
gene_11286,0.5156754685795829
gene_11781,0.5154212801542869
gene_15030,0.5152159487284295
gene_1465,0.5151997789932655
gene_16152,0.5147044509976333
gene_5821,0.514394154029436
gene_18094,0.5142711959624375
gene_5877,0.5141566434235461
gene_15043,0.5141368007287989
gene_181,0.5138096518327091
gene_11561,0.5131516770265299
gene_3257,0.5131274862460676
gene_4481,0.5130942587400125
gene_19703,0.5130755315129653
gene_16357,0.5128591117196322
gene_5067,0.5127023782246144
gene_8024,0.5123171334101548
gene_7641,0.5118637715890084
gene_4042,0.5116651653203349
gene_3424,0.5116594747973475
gene_11739,0.5116173802020785
gene_16181,0.5115781122250987
gene_17317,0.5115135635791836
gene_11250,0.5114864290386554
gene_6708,0.5112756813006409
gene_5937,0.5112422325879562
gene_7161,0.511229113088928
gene_11468,0.5111449373019872
gene_16010,0.5110880261430775
gene_8880,0.5106034417650853
gene_10523,0.5104136283205033
gene_9044,0.5102767718077859
gene_15900,0.510220852670896
gene_13534,0.5101971614897205
gene_6992,0.5101322946605671
gene_14154,0.5099761642150985
gene_17918,0.5098404628838588
gene_1776,0.5098327810189963
gene_15922,0.5095149547806205
gene_13163,0.5094848705998091
gene_16528,0.5094585460177635
gene_13662,0.5092912227961027
gene_8642,0.5091605505047322
gene_19734,0.5090517589396781
gene_4338,0.5088601248550778
gene_10333,0.508638270798159
gene_3809,0.5082184977662346
gene_8058,0.5078300723556259
gene_19760,0.5073856966303608
gene_2597,0.5072805203662815
gene_14840,0.5072265255004476
gene_12110,0.5071957515562544
gene_13339,0.5071896097589739
gene_6609,0.5071488255108452
gene_19446,0.5070281119236655
gene_18407,0.5069719733025361
gene_10179,0.50685356606043
gene_10104,0.5067568071217241
gene_2725,0.5067448472390608
gene_10242,0.5066030883051679
gene_2073,0.5065377907349903
gene_15116,0.5063649297758769
gene_11358,0.5062801178404567
gene_2054,0.5060710361164706
gene_3943,0.5059647538347177
gene_18532,0.5057975518968076
gene_14575,0.5056552817339747
gene_15790,0.5054163533738081
gene_14920,0.5053844690908744
gene_177,0.5053486765368917
gene_4762,0.5050908728613539
gene_3967,0.5050311688837763
gene_8898,0.5049809152684516
gene_19105,0.5049430951217352
gene_5638,0.5046736135790407
gene_1606,0.5046098577384457
gene_10801,0.5044567231479207
gene_3045,0.504425660166075
gene_5527,0.5043897630221593
gene_3474,0.5043621921590323
gene_10410,0.5042112089755534
gene_3256,0.5040279622280216
gene_1021,0.5039589625328197
gene_16272,0.5039083919975057
gene_3537,0.5037765954209545
gene_98,0.5037188197784742
gene_13664,0.503539873589068
gene_3808,0.5034564681109565
gene_20118,0.5032726094329447
gene_12604,0.5032426198110844
gene_14155,0.5032156627790708
gene_3286,0.5030245811167322
gene_20520,0.5029518119256495
gene_18348,0.502782709669909
gene_5110,0.5027527177032874
gene_4232,0.5026652767753272
gene_6537,0.5026529148354867
gene_11598,0.5025671959559389
gene_15329,0.5024277391284169
gene_9639,0.5023816214898071
gene_10976,0.5022158840565509
gene_4705,0.5018440105297021
gene_6136,0.5016505970930983
gene_1335,0.5016300834658565
gene_7134,0.5015495114164517
gene_11310,0.5015071251126837
gene_2191,0.5014802724268552
gene_1678,0.5013768520340804
gene_14826,0.5012180784433973
gene_8349,0.5010658517101471
gene_7738,0.5010399753594932
gene_14647,0.5009172039597656
gene_5411,0.50081772748057
gene_4053,0.5007602177809038
gene_10718,0.5006639590905296
gene_15880,0.5005592431458215
gene_15924,0.5004828857287886
gene_12859,0.5002637082931317
gene_19768,0.5002604746330883
gene_4033,0.49986926603554793
gene_4840,0.4997305138049858
gene_18289,0.4995925631206094
gene_14035,0.49953494201668625
gene_4509,0.4990915009092339
gene_10478,0.49902155697541434
gene_15770,0.49867384709977464
gene_521,0.4986296191278001
gene_536,0.4982593582031145
gene_4464,0.4980827942192197
gene_3578,0.498073459210839
gene_8903,0.4980047059035004
gene_8233,0.49797963381309396
gene_2928,0.49776006813971385
gene_13743,0.4976738571494819
gene_2709,0.49763179122416756
gene_19227,0.49747484849391727
gene_11508,0.4973336911267996
gene_835,0.49727271733014716
gene_13945,0.49707204114973197
gene_1934,0.4969514056961024
gene_370,0.4969105749562771
gene_5865,0.49671960875274845
gene_655,0.49654629040043585
gene_13494,0.49648766007551715
gene_3584,0.4964221875412147
gene_13722,0.49637950179795687
gene_9071,0.4963395651716216
gene_12959,0.49627834972998713
gene_16110,0.49619279986690823
gene_5662,0.496007828300688
gene_11077,0.4959999545649846
gene_17170,0.4958286308671359
gene_8605,0.4958195135860042
gene_18501,0.49566187394784783
gene_12834,0.4956265889600089
gene_17315,0.4955479782196965
gene_8665,0.49539156283256175
gene_10181,0.4952655258219679
gene_7024,0.49524020797677304
gene_2373,0.49509423259920293
gene_14584,0.49507405434958396
gene_16559,0.49500938421817864
gene_8530,0.4950033366860294
gene_17375,0.49485262103476385
gene_12167,0.4943637650202646
gene_12841,0.49436232106728717
gene_7988,0.49425897580671607
gene_3247,0.49404774982629396
gene_11903,0.4939055167865101
gene_17847,0.4938337611233407
gene_5832,0.4938054716725902
gene_4666,0.4935554341081925
gene_11014,0.4932758664107867
gene_11024,0.4932322183726748
gene_3692,0.493180522627063
gene_12304,0.4931440617123994
gene_6784,0.4931187573947073
gene_14898,0.49301716797333683
gene_6767,0.49299489712520117
gene_14390,0.4927549187125372
gene_12886,0.4924611490900591
gene_20061,0.49232705514874353
gene_14680,0.49228010910521247
gene_297,0.4919579373351991
gene_14428,0.4919043972736873
gene_9753,0.4917143400595281
gene_617,0.491689125418571
gene_11690,0.4916087398169124
gene_8732,0.4914898531618432
gene_11973,0.49132512527719
gene_9067,0.4912173153063877
gene_5648,0.4911792795669413
gene_2849,0.491043011939127
gene_5426,0.49100165118410877
gene_11868,0.4906511956010235
gene_11639,0.49058958228128924
gene_13046,0.4904464668729853
gene_16003,0.4903443223717728
gene_231,0.4903011149830627
gene_7296,0.49018715897268395
gene_17537,0.49009577841608437
gene_12990,0.4898986215130136
gene_2721,0.489455731095303
gene_2595,0.4890691517999243
gene_10682,0.48896628794233543
gene_19495,0.48895818647936673
gene_3520,0.4887544700944463
gene_5051,0.4886846920353231
gene_10896,0.48860151056861767
gene_3040,0.4885789221108484
gene_7022,0.488575186258125
gene_4300,0.48833860789501343
gene_15982,0.4881548249004974
gene_6939,0.4877680304117476
gene_2884,0.4877391570269151
gene_5663,0.48757785904066175
gene_8213,0.4874243796209805
gene_6208,0.4873952856591082
gene_3394,0.4872401003150851
gene_12940,0.4871723457920584
gene_12811,0.4866806520401184
gene_11583,0.4864540070963714
gene_12148,0.4864019393509201
gene_16995,0.4862878881300217
gene_15431,0.4861930538565854
gene_6878,0.48615977621055173
gene_3604,0.4861556019747487
gene_8049,0.48603962608687795
gene_8001,0.4859701547775912
gene_3124,0.4859341799439922
gene_2159,0.4859236942183121
gene_6036,0.48568691504646383
gene_9046,0.4856456868449606
gene_19737,0.4855262043172269
gene_18029,0.48548941512291804
gene_18938,0.48544553679045704
gene_16063,0.48537694937361203
gene_7935,0.48523266050348113
gene_1296,0.4848410311150262
gene_14523,0.48479087057942405
gene_2792,0.48474629484544207
gene_18104,0.4845908866121015
gene_14105,0.48443534321374654
gene_7135,0.4844156323935784
gene_3034,0.48439994126640834
gene_2046,0.484235689902085
gene_10476,0.4841083564101292
gene_9511,0.4840761955906708
gene_4751,0.48404208921972336
gene_12913,0.48390783536875287
gene_18381,0.4837771658069233
gene_15744,0.4837661474705779
gene_19956,0.4836633678366027
gene_189,0.4836557284258943
gene_10652,0.483557361070329
gene_5706,0.48347049662406627
gene_8371,0.4833643302783051
gene_5551,0.48334032976392155
gene_8579,0.48327331991790595
gene_9178,0.48321443603553726
gene_745,0.4831760538129361
gene_4994,0.48310161022296544
gene_233,0.4828289711114763
gene_4642,0.4828139704372299
gene_743,0.4827013745943266
gene_19957,0.4826407556753432
gene_17441,0.4823864784064847
gene_10596,0.4820997732744557
gene_1009,0.4820178441136992
gene_8563,0.4817704282840288
gene_8296,0.4816477000897978
gene_19070,0.48107972270622384
gene_11824,0.48101679967389577
gene_1939,0.48098197634715567
gene_6991,0.48080714609466596
gene_5944,0.4805058913941866
gene_8546,0.48046339832644736
gene_351,0.4804113884594137
gene_2170,0.48022124661859567
gene_3799,0.48012616928696705
gene_17407,0.47985507946708955
gene_12217,0.47973931654095864
gene_8633,0.4793921013574607
gene_6157,0.4790668948146622
gene_18164,0.4790248081617087
gene_15339,0.47901838492289067
gene_10659,0.4789832393769716
gene_11103,0.47892021260785533
gene_4392,0.47879040951016505
gene_17309,0.47879009968576425
gene_5323,0.478696650179906
gene_17971,0.4786944818188009
gene_1530,0.47868852095642916
gene_16067,0.4785669596673442
gene_1743,0.4785342074925892
gene_17247,0.47844718298910105
gene_18114,0.4781840917583519
gene_12313,0.4781478004404316
gene_14912,0.478003570956213
gene_15830,0.477497304128144
gene_6518,0.4774018970527683
gene_19800,0.4773490478134714
gene_19344,0.4772259077572412
gene_15923,0.4771817448876119
gene_8140,0.4769494521146001
gene_5688,0.47676937036889366
gene_924,0.4765995814272653
gene_5806,0.4764780834679806
gene_9080,0.4763775704666325
gene_17782,0.4762602092206367
gene_1203,0.47625370918794396
gene_12276,0.47622504715800223
gene_11640,0.47615289389273135
gene_9151,0.47613641378723615
gene_2987,0.47613159137702754
gene_17132,0.4758544174279049
gene_15808,0.47578196415865553
gene_11206,0.47563029997980555
gene_1086,0.4756213436605018
gene_16440,0.47560195031105673
gene_6476,0.4755148399823656
gene_20501,0.4755120973696147
gene_15542,0.4754898852645563
gene_3973,0.47542736509412503
gene_13727,0.47534214632195715
gene_9160,0.4752632133655626
gene_3691,0.47518834278750266
gene_14701,0.47508074013232615
gene_15334,0.4750423514190966
gene_3966,0.47488467173440435
gene_8025,0.47487850226615863
gene_1922,0.4747788054590005
gene_4999,0.47473975375333616
gene_5773,0.47446692768354776
gene_2318,0.47415904139627135
gene_3800,0.4740813262638267
gene_7279,0.4740647481493129
gene_15931,0.47404546284060856
gene_16582,0.4737977716635846
gene_13436,0.47374259879017644
gene_8783,0.47368736090530045
gene_18930,0.47351151634393335
gene_10588,0.47330929630491725
gene_9564,0.473259895560663
gene_11540,0.47287383329903476
gene_14592,0.4725527493248318
gene_8612,0.4725224974847549
gene_18784,0.47245210935057946
gene_13840,0.47239549916688073
gene_2184,0.4723197706127554
gene_788,0.47220465696446634
gene_5002,0.471983185810675
gene_4119,0.4719030294632997
gene_3611,0.4717319183555117
gene_11016,0.47171263779325584
gene_14999,0.4716865649368895
gene_14782,0.4715620836436886
gene_10565,0.47155488654185407
gene_213,0.4715312961187903
gene_18382,0.4713148545674969
gene_15515,0.47129306096958157
gene_14443,0.47128540186019624
gene_6976,0.4708617722836667
gene_5713,0.47075221326938477
